id,class,,,SVM,MLP,KNN23,,proba,probb,probc,probd,probe,,proba,probb,probc,probd,probe,,proba,probb,probc,probd,probe,,,,,,,,,,,
665B409AA0,1,,,1,1,1,,0.698550907,1.456922508,0.626634027,96.85028399,0.367608563,,0.021032331,0.121719183,0.044924689,99.78616351,0.026160284,,12.74270453,4.272218276,8.110767541,66.63917917,8.235130484,,13.46228776,5.850859968,8.782326257,263.2756267,8.628899331,1,3,1,,
C4E0F2445F,3,,,3,3,3,,99.95429272,0.013199999,0.021642391,0.002127007,0.008737883,,99.99986953,7.95E-05,4.24E-05,6.59E-06,1.98E-06,,100,0,0,0,0,,299.9541622,0.013279507,0.021684792,0.002133595,0.008739861,3,0,3,,
7.30E+70,3,,,3,3,3,,91.52712347,1.775364185,0.863227692,5.571822472,0.262462185,,98.1329944,0.391282797,0.017186359,1.458112912,0.000423533,,70.0055936,0,12.86553277,17.12887362,0,,259.6657115,2.166646983,13.74594682,24.15880901,0.262885718,3,0,3,,
40366589C4,1,,,1,1,1,,0.069694842,0.294203331,2.239881086,96.33124006,1.064980685,,0.000424318,0.014659751,0.538461818,99.33727054,0.109183569,,0,4.165723121,12.75416889,83.08010798,0,,0.07011916,4.474586203,15.5325118,278.7486186,1.174164254,1,3,1,,
27C5695794,4,,,4,4,4,,0.411805129,97.65142723,1.164036254,0.046152692,0.726578693,,0.001864629,99.92596593,0.051045332,0.000114675,0.021009433,,0,100,0,0,0,,0.413669758,297.5773932,1.215081585,0.046267368,0.747588127,4,1,4,,
FE1A7A2598,3,,,3,3,3,,99.6588864,0.013505151,0.022950645,0.288220711,0.016437091,,99.99753242,7.98E-05,0.000157529,0.002187939,4.24E-05,,100,0,0,0,0,,299.6564188,0.013584902,0.023108174,0.29040865,0.016479448,3,0,3,,
0B5840229C,2,,,2,0,2,,2.094793287,8.431218438,31.66164914,8.375332398,49.43700673,,0.05601718,5.279984104,54.89739748,1.101230939,38.6653703,,0,13.15619454,12.71334811,8.536488618,65.59396873,,2.150810467,26.86739708,99.27239474,18.01305196,153.6963458,2,4,2,,
B579D93F3C,3,,,3,3,3,,97.40480952,0.175846224,1.783794992,0.394641906,0.240907353,,99.97792629,0.00151308,0.014826393,0.004997429,0.000736811,,83.81004545,0,12.12102898,4.068925574,0,,281.1927813,0.177359304,13.91965037,4.46856491,0.241644163,3,0,3,,
2.29E+11,2,,,2,2,2,,1.271281477,1.371297939,1.001551257,0.172463986,96.18340534,,0.034372783,0.079111634,0.009424709,0.001156014,99.87593486,,0,0,0,0,100,,1.30565426,1.450409572,1.010975966,0.17362,296.0593402,2,4,2,,
943EEFB9B6,4,,,4,4,4,,0.052482506,98.18348999,0.81956559,0.219206196,0.725255714,,2.63E-05,99.98257375,0.009370651,0.000480035,0.007549236,,0,100,0,0,0,,0.052508829,298.1660637,0.828936241,0.219686231,0.732804951,4,1,4,,
A33867A445,4,,,4,2,4,,0.18746098,50.70742703,2.061274219,0.911840031,46.13199774,,0.00242511,33.30079264,0.152230728,0.025104329,66.5194472,,0,74.49154078,0,0,25.50845922,,0.189886089,158.4997604,2.213504947,0.93694436,138.1599042,4,1,4,,
EAAE22DA59,4,,,4,4,4,,3.997414276,86.0816355,7.50100178,0.202151062,2.21779738,,0.399596978,98.48733091,0.935883544,0.001944433,0.175244137,,0,100,0,0,0,,4.397011254,284.5689664,8.436885324,0.204095495,2.393041518,4,1,4,,
8C15F15BFE,1,,,1,1,1,,0.887500528,0.085248124,1.062981417,97.69355481,0.270715125,,0.027671033,0.000138582,0.020546518,99.92118297,0.030460899,,3.959152821,0,8.090219466,87.95062771,0,,4.874324382,0.085386706,9.1737474,285.5653655,0.301176024,1,3,1,,
7300FE105D,3,akane,3,2,3,2,,30.47462738,9.126356018,21.75453678,8.569599538,30.07488029,,58.06414485,5.987025915,3.340417108,6.857599639,25.75081249,,27.07966157,16.78889014,12.87340879,12.49515093,30.76288856,,115.6184338,31.90227208,37.96836267,27.92235011,86.58858133,XXX,0,3,,
2B4377BC32,4,,,4,4,4,,0.911333921,96.10384455,2.035110288,0.426912127,0.522799118,,0.00352844,99.9340029,0.054557263,0.002404669,0.005506725,,0,100,0,0,0,,0.914862362,296.0378474,2.089667551,0.429316797,0.528305843,4,1,4,,
5086F1BCE6,4,,,4,4,4,,1.848049114,86.42536113,2.294020058,0.503754448,8.928815249,,0.015282149,99.6386312,0.005318425,0.002182559,0.33858567,,0,91.57623747,0,0,8.423762534,,1.863331263,277.6402298,2.299338483,0.505937007,17.69116345,4,1,4,,
944B3EC9DB,4,,,4,4,4,,0.207130322,98.54305167,0.785290961,0.10590524,0.358621812,,0.000349122,99.99021208,0.005522522,0.00020911,0.003707167,,0,100,0,0,0,,0.207479444,298.5332637,0.790813483,0.10611435,0.362328978,4,1,4,,
995C7B8D1E,1,,,1,1,1,,4.258030828,1.940902692,20.06857383,72.01325096,1.719241693,,1.012427363,0.544192516,22.7652489,75.35953961,0.31859161,,0,0,24.96190149,75.03809851,0,,5.270458191,2.485095208,67.79572423,222.4108891,2.037833303,1,3,1,,
3363E12CE8,2,,,2,2,2,,0.591479004,1.867387751,3.675447433,0.292596198,93.57308961,,0.003302679,0.154920605,0.039851858,0.003257927,99.79866693,,0,0,4.101762483,0,95.89823752,,0.594781684,2.022308355,7.817061774,0.295854124,289.2699941,2,4,2,,
573A0A9653,2,,,2,2,2,,0.159820522,0.088353444,0.08453393,0.077991306,99.5893008,,0.000254367,0.000671674,6.08E-05,0.00058797,99.99842517,,0,0,0,0,100,,0.160074889,0.089025118,0.084594745,0.078579276,299.587726,2,4,2,,
66A1C2B33C,2,,,2,2,2,,0.624465543,7.268452425,2.394591536,7.966395801,81.74609469,,0.000493992,0.639623128,0.002650185,0.232181953,99.12505074,,0,4.023144775,0,0,95.97685523,,0.624959536,11.93122033,2.397241721,8.198577755,276.8480007,2,4,2,,
4DD6718F6F,0,,,0,0,0,,0.639030312,0.58679296,81.98855179,16.61629713,0.169327809,,0.003991572,0.02432734,97.64936863,2.319108981,0.00320348,,0,0,82.90298883,17.09701117,0,,0.643021884,0.6111203,262.5409092,36.03241728,0.172531289,0,2,0,,
4CA2009524,4,,,4,4,4,,0.127373397,97.55915087,0.720274207,0.320911057,1.272290473,,0.000171265,99.97683939,0.006850308,0.001430742,0.01470829,,0,100,0,0,0,,0.127544662,297.5359903,0.727124514,0.322341799,1.286998763,4,1,4,,
5535C96638,4,,,4,4,4,,2.948089857,94.02601358,2.315584831,0.414964202,0.295347532,,0.049328739,99.90197404,0.038777481,0.00567289,0.00424685,,0,100,0,0,0,,2.997418596,293.9279876,2.354362312,0.420637093,0.299594382,4,1,4,,
BE23F3CC81,4,,,4,4,4,,0.643895619,98.29834414,0.37061233,0.179839671,0.507308237,,0.006703209,99.98709364,0.00187978,0.001039925,0.003283449,,0,100,0,0,0,,0.650598828,298.2854378,0.37249211,0.180879596,0.510591686,4,1,4,,
78328F7B5A,3,,,3,3,3,,99.85631978,0.044404378,0.038768942,0.006360676,0.054146228,,99.99923659,0.000517592,8.64E-05,3.68E-05,0.000122624,,100,0,0,0,0,,299.8555564,0.04492197,0.038855334,0.006397476,0.054268852,3,0,3,,
46F586838F,4,,,4,4,4,,1.287897259,94.34158416,2.829059496,0.129093342,1.412365739,,0.009073655,99.77652222,0.136355848,0.001408209,0.076640067,,0,100,0,0,0,,1.296970914,294.1181064,2.965415344,0.130501551,1.489005806,4,1,4,,
C87E3F6C8A,2,,,2,2,2,,10.85535951,1.874579279,11.18681421,0.220632708,75.86261429,,3.979029403,0.040223847,3.439433327,0.003642265,92.53767116,,4.369315698,13.14843035,0,0,82.48225395,,19.20370461,15.06323347,14.62624753,0.224274973,250.8825394,2,4,2,,
BB17006A63,3,,,3,3,3,,96.47838091,0.675082011,1.963575373,0.762500982,0.120460724,,99.44880358,0.186273024,0.1629382,0.198749401,0.003235796,,87.04277203,0,4.411861841,8.545366133,0,,282.9699565,0.861355035,6.538375414,9.506616516,0.12369652,3,0,3,,
176CB0DE95,0,,,0,0,0,,0.307426853,1.541972773,88.10399661,9.396105783,0.650497978,,0.002293033,0.067590304,99.38506753,0.537706961,0.007342177,,0,0,74.88540742,25.11459258,0,,0.309719886,1.609563076,262.3744716,35.04840533,0.657840155,0,2,0,,
0F1AF32C93,0,,,0,0,0,,1.542137598,0.440934891,96.80622867,0.089166578,1.121532265,,0.183460732,0.027667056,99.75695081,0.000793131,0.031128274,,0,0,100,0,0,,1.72559833,0.468601947,296.5631795,0.089959708,1.152660539,0,2,0,,
0CFF03FCC1,4,,,4,4,4,,1.062549127,97.11635663,1.408727894,0.310273532,0.102092811,,0.00187586,99.98567878,0.010394631,0.001472245,0.000578486,,0,100,0,0,0,,1.064424987,297.1020354,1.419122525,0.311745778,0.102671298,4,1,4,,
4E264727D7,0,rika,0,0,0,0,,37.28468705,12.73916155,38.34168398,0.441788791,11.19267863,,41.31105455,10.77138743,41.8957351,0.008211474,6.013611444,,17.11573551,26.03142748,34.96507945,0,21.88775756,,95.71147712,49.54197646,115.2024985,0.450000265,39.09404763,XXX,2,0,,
987B12DA46,4,neru,4,4,0,4,,3.901354958,38.03280325,41.82650461,0.364750942,15.87458623,,0.649739318,14.69641273,73.8703514,0.082348424,10.70114813,,7.902266928,40.70601708,24.89478843,0,26.49692756,,12.4533612,93.43523307,140.5916444,0.447099366,53.07266193,XXX,2,0,,
FAC04BFD86,3,,,3,3,3,,98.20252248,0.178767222,0.68357946,0.742935386,0.19219545,,99.92557032,0.001742172,0.012648033,0.058658776,0.001380697,,65.32831692,0,21.61894027,8.824408039,4.22833477,,263.4564097,0.180509394,22.31516777,9.6260022,4.421910917,3,0,3,,
6F359C960F,3,akane,3,0,4,3,,43.15637808,9.500701942,36.94883652,8.967601063,1.426482388,,37.30739286,39.44756893,20.93563107,1.570658615,0.738748521,,35.50016338,21.42264896,30.45123106,12.62595661,0,,115.9639343,70.37091983,88.33569865,23.16421629,2.165230908,XXX,0,3,,
FC072E93FE,1,,,1,1,1,,0.048814964,0.053382272,1.589625301,98.28946863,0.018708829,,0.006004542,0.00875916,1.246837597,98.73738081,0.001017895,,0,3.701277309,7.69425098,88.60447171,0,,0.054819505,3.763418742,10.53071388,285.6313212,0.019726723,1,3,1,,
D10ED99F97,2,,,2,2,2,,0.512746068,0.949322734,0.427893244,0.043898302,98.06613965,,0.008037502,0.083698525,0.004335058,0.000545338,99.90338358,,0,0,0,0,100,,0.52078357,1.03302126,0.432228302,0.04444364,297.9695232,2,4,2,,
3C59DD40ED,4,,,4,4,4,,1.919593163,70.00680664,24.29171078,0.446407229,3.335482184,,0.020895252,97.91938908,1.985733771,0.001893517,0.072088383,,0,96.05913421,3.940865787,0,0,,1.940488415,263.9853299,30.21831034,0.448300747,3.407570567,4,1,4,,
6662BC3C54,4,,,4,4,4,,0.202438577,98.84520389,0.496012418,0.188487847,0.267857265,,0.00014814,99.99616806,0.001286003,0.000326774,0.002071019,,0,100,0,0,0,,0.202586717,298.841372,0.497298421,0.188814621,0.269928284,4,1,4,,
94CFFD34C6,4,,,4,4,4,,1.048650375,72.07354351,9.330293247,0.226568275,17.32094459,,0.097566799,84.60702857,4.70411364,0.057791516,10.53349948,,0,42.21163675,22.61266578,0,35.17569747,,1.146217174,198.8922088,36.64707267,0.284359791,63.03014154,4,1,4,,
B737DECC6E,3,,,3,3,3,,99.6269728,0.082422501,0.201825289,0.0526549,0.036124511,,99.99647727,0.000880861,0.001464558,0.001114214,6.31E-05,,96.45905737,0,3.540942625,0,0,,296.0825074,0.083303362,3.744232472,0.053769114,0.036187604,3,0,3,,
3F018BA17C,3,,,3,3,3,,94.32598876,0.272809737,4.598650704,0.785067452,0.017483349,,98.66979898,0.031441066,1.271173063,0.027496935,9.00E-05,,87.22593156,4.428902446,8.345165989,0,0,,280.2217193,4.733153249,14.21498976,0.812564387,0.017573302,3,0,3,,
B9F95E901E,4,,,4,4,4,,1.804304591,97.58657179,0.296519797,0.050663062,0.261940754,,0.012646257,99.98527051,0.00034561,0.000134112,0.001603509,,0,100,0,0,0,,1.816950848,297.5718423,0.296865407,0.050797174,0.263544263,4,1,4,,
CEA7DC65DD,4,,,4,4,4,,0.481647508,94.9607736,1.505287845,0.120649327,2.931641717,,0.000594936,99.97757391,0.002886073,0.000117043,0.018828035,,0,100,0,0,0,,0.482242444,294.9383475,1.508173918,0.120766371,2.950469752,4,1,4,,
322681980E,2,,,2,2,2,,0.189253111,3.304113981,0.688771025,0.797558806,95.02030308,,0.00875765,3.692709701,0.006309486,0.029384356,96.26283881,,0,8.469935402,0,0,91.5300646,,0.198010762,15.46675908,0.695080511,0.826943162,282.8132065,2,4,2,,
58F41EE5BC,1,,,1,1,1,,0.031183039,0.073100259,0.129145803,99.75628398,0.010286922,,0.001005049,0.001692524,0.006959899,99.99029288,4.96E-05,,0,0,0,100,0,,0.032188089,0.074792782,0.136105702,299.7465769,0.010336571,1,3,1,,
0BC06803FF,4,,,4,4,4,,21.61965638,45.91449162,25.35267081,1.81503337,5.298147815,,9.817299177,86.09669891,2.884936814,0.248689871,0.952375228,,21.750437,48.37750941,25.55379597,0,4.318257623,,53.18739256,180.3886999,53.79140359,2.06372324,10.56878067,4,1,4,,
BF1D3224B2,0,,,0,0,0,,0.70480072,0.756457693,87.82122855,10.3576431,0.359869936,,0.033973431,0.014150118,96.88724422,3.037189131,0.027443096,,4.25918708,4.099796667,78.994162,12.64685425,0,,4.997961231,4.870404479,263.7026348,26.04168648,0.387313033,0,2,0,,
E2BDD9164C,2,,,2,2,2,,0.259233946,3.032317374,0.864545314,0.352945481,95.49095788,,0.003455568,2.082250442,0.007469255,0.0167468,97.89007794,,0,13.18691388,0,0,86.81308612,,0.262689514,18.30148169,0.872014569,0.36969228,280.1941219,2,4,2,,
3A3A747A61,0,,,0,0,0,,4.913529894,1.403594587,58.60955186,22.2925317,12.78079195,,0.289086801,0.01951011,60.52652193,32.61641443,6.548466726,,4.317220465,0,48.41948467,38.72886683,8.53442803,,9.51983716,1.423104697,167.5555585,93.63781296,27.86368671,0,2,0,,
BF6A21B516,2,yui,2,0,0,2,,18.83751383,16.83677505,35.10388499,1.405942125,27.81588401,,12.08663346,11.62882165,62.56120577,0.099786858,13.62355226,,22.13158163,8.869988179,30.98150503,0,38.01692516,,53.05572891,37.33558488,128.6465958,1.505728984,79.45636143,XXX,2,0,,
3CE105CDCE,2,,,2,2,2,,0.148931908,3.902857989,1.325381478,0.286116187,94.33671244,,0.000945807,0.549252818,0.019138472,0.00263209,99.42803081,,0,4.240793777,0,0,95.75920622,,0.149877715,8.692904583,1.34451995,0.288748278,289.5239495,2,4,2,,
555F8536D8,2,,,2,2,2,,0.666807852,5.920999727,2.389925289,3.430164518,87.59210261,,0.000579775,0.457231647,0.01376627,0.028961705,99.4994606,,0,0,0,0,100,,0.667387626,6.378231374,2.40369156,3.459126223,287.0915632,2,4,2,,
4765841B3C,0,,,0,0,0,,2.103881629,0.786876851,95.21577306,1.079229533,0.814238926,,0.139788119,0.010100985,99.78356976,0.019717785,0.046823351,,0,0,95.92590765,4.074092354,0,,2.243669748,0.796977836,290.9252505,5.173039672,0.861062277,0,2,0,,
DB7D4CBCF5,3,,,3,3,3,,98.38968711,0.494523186,0.30769269,0.172038705,0.636058306,,99.98000545,0.009524629,0.000200357,0.004118269,0.006151298,,91.98547924,3.972723196,0,4.041797569,0,,290.3551718,4.476771011,0.307893047,4.217954543,0.642209604,3,0,3,,
7344C88005,2,,,2,2,2,,0.999257177,1.860186124,1.819284457,0.190953565,95.13031868,,0.053303033,0.056666745,0.022424633,0.000882654,99.86672294,,0,0,0,0,100,,1.05256021,1.916852868,1.841709089,0.191836219,294.9970416,2,4,2,,
796805FC8D,1,,,1,1,1,,0.584280354,2.237041141,3.662464611,93.47235304,0.043860858,,0.01947733,0.552257112,0.542494132,98.88486478,0.000906648,,0,0,4.175076272,95.82492373,0,,0.603757683,2.789298253,8.380035015,288.1821415,0.044767506,1,3,1,,
019AE1E661,4,,,4,4,4,,2.236144049,77.74278975,8.660144226,4.202310321,7.158611652,,0.087222576,98.7933635,0.439367086,0.21260301,0.467443824,,0,87.9493896,12.0506104,0,0,,2.323366625,264.4855429,21.15012171,4.414913331,7.626055476,4,1,4,,
8A1BE95669,3,,,3,3,3,,99.73628192,0.018461918,0.098700647,0.138636747,0.007918764,,99.9966317,0.000602297,0.000410474,0.002344982,1.05E-05,,100,0,0,0,0,,299.7329136,0.019064215,0.099111121,0.140981729,0.007929311,3,0,3,,
1F17AF4D18,4,,,4,4,4,,7.960353057,81.18558631,8.649640655,0.35596676,1.84845322,,1.653995659,93.69586139,4.26108562,0.012481756,0.376575575,,4.527590316,86.97415705,4.190793449,0,4.307459187,,14.14193903,261.8556047,17.10151972,0.368448515,6.532487982,4,1,4,,
46F41217A1,0,rika,0,3,0,2,,25.60566241,33.77777222,22.63001639,6.630173707,11.35637527,,6.128960617,6.408624256,72.98701812,10.48411475,3.991282263,,8.739320231,26.45059308,21.42161892,8.652893322,34.73557444,,40.47394326,66.63698956,117.0386534,25.76718178,50.08323198,XXX,2,0,,
7F181EDA25,1,,,1,1,1,,0.265570428,0.770442609,6.630895104,92.17384571,0.159246152,,0.00252385,0.082601816,3.30294145,96.6049367,0.006996181,,0,0,12.47191673,87.52808327,0,,0.268094277,0.853044426,22.40575328,276.3068657,0.166242333,1,3,1,,
C2ADD7C478,1,,,1,1,1,,0.182406633,0.048003171,1.599202016,98.16357681,0.006811365,,0.003244217,0.001789169,0.255607153,99.73926662,9.28E-05,,0,0,8.216886055,91.78311395,0,,0.18565085,0.04979234,10.07169522,289.6859574,0.006904207,1,3,1,,
1EF5FCF7BB,0,,,0,0,0,,5.5404589,6.883580579,72.82137844,0.725650876,14.02893121,,4.571002049,1.599587255,79.99691076,0.053234658,13.77926528,,4.349578943,26.12941383,60.70725062,0,8.81375661,,14.46103989,34.61258166,213.5255398,0.778885534,36.62195309,0,2,0,,
9480733643,4,,,4,4,4,,10.55183787,81.43298605,6.728266908,0.789692741,0.49721643,,0.166959866,99.68527579,0.14063911,0.004259772,0.00286546,,0,87.31374689,12.68625311,0,0,,10.71879773,268.4320087,19.55515913,0.793952513,0.50008189,4,1,4,,
7B1861BDDA,4,,,4,4,4,,0.599468748,93.3131026,2.447058673,0.596862748,3.043507228,,0.002126738,99.79067402,0.024784259,0.012138608,0.170276376,,0,100,0,0,0,,0.601595486,293.1037766,2.471842933,0.609001356,3.213783605,4,1,4,,
93AC3DA7A9,2,,,2,2,2,,2.920009398,3.156015335,3.387852043,1.322308288,89.21381494,,0.015666344,0.008157029,0.004192427,0.016492922,99.95549128,,0,4.218826779,0,0,95.78117322,,2.935675742,7.382999142,3.39204447,1.33880121,284.9504794,2,4,2,,
2801F95BCD,4,,,4,4,4,,1.108400726,96.07291238,1.188037353,0.028993533,1.601656008,,0.003557594,99.97935475,0.008420959,5.57E-05,0.008610984,,0,100,0,0,0,,1.11195832,296.0522671,1.196458312,0.029049249,1.610266992,4,1,4,,
CB9FF88AAC,4,,,4,4,4,,0.390203241,97.51505736,0.666673358,1.09484535,0.333220687,,0.000971533,99.98220132,0.005675196,0.008288913,0.002863036,,0,100,0,0,0,,0.391174774,297.4972587,0.672348554,1.103134263,0.336083723,4,1,4,,
FD7D1D9503,3,,,3,3,3,,99.6588864,0.013505151,0.022950645,0.288220711,0.016437091,,99.99753242,7.98E-05,0.000157529,0.002187939,4.24E-05,,100,0,0,0,0,,299.6564188,0.013584902,0.023108174,0.29040865,0.016479448,3,0,3,,
8D647EED28,0,,,0,0,0,,24.25261766,8.344689196,56.52328519,3.028622333,7.850785626,,7.556533497,3.347530344,78.98145097,1.814884046,8.299601143,,14.41201683,21.59500127,30.42751993,8.155146354,25.41031562,,46.22116798,33.28722081,165.9322561,12.99865273,41.56070239,0,2,0,,
81A37EC9AC,4,,,4,4,4,,0.453486111,96.05267797,2.567461147,0.272109645,0.654265131,,0.000835131,99.96241434,0.011918541,0.00253215,0.022299837,,0,100,0,0,0,,0.454321242,296.0150923,2.579379688,0.274641794,0.676564968,4,1,4,,
9CC0364979,3,,,3,3,3,,99.82437643,0.021418592,0.090175664,0.048526441,0.01550287,,99.99671386,0.001917819,0.001142657,0.000192969,3.27E-05,,95.27418426,4.725815739,0,0,0,,295.0952745,4.74915215,0.091318322,0.04871941,0.015535569,3,0,3,,
50DE07F13F,4,,,4,4,4,,6.423423436,90.35246264,2.894440351,0.164595706,0.165077867,,0.01911774,99.96996969,0.010019477,0.000203929,0.000689162,,0,100,0,0,0,,6.442541176,290.3224323,2.904459828,0.164799635,0.165767029,4,1,4,,
49F34C8361,3,,,3,3,3,,99.45390167,0.038461969,0.120350361,0.347747115,0.039538886,,99.99466053,0.000645946,0.00019126,0.00442481,7.75E-05,,100,0,0,0,0,,299.4485622,0.039107915,0.120541621,0.352171925,0.03961634,3,0,3,,
A383435481,4,,,4,4,4,,6.32072959,87.43305435,4.521140329,0.132945433,1.592130301,,0.618252178,98.89629255,0.388841041,0.001225361,0.095388868,,0,100,0,0,0,,6.938981768,286.3293469,4.90998137,0.134170794,1.687519169,4,1,4,,
A772C33ACC,1,,,1,1,1,,0.022931807,0.02526448,0.183605945,99.76091784,0.007279926,,0.000378515,0.000410131,0.033935666,99.96523452,4.12E-05,,0,0,4.115982762,95.88401724,0,,0.023310322,0.025674611,4.333524373,295.6101696,0.007321092,1,3,1,,
B68637C002,3,,,3,3,4,,73.77854965,7.861677714,10.13452466,6.324816179,1.900431793,,96.14262657,0.494071396,1.511978262,1.786934283,0.064389489,,9.86268922,46.70963165,26.80492044,12.52087302,4.101885664,,179.7838654,55.06538076,38.45142336,20.63262348,6.066706946,3,0,3,,
CCE602336F,2,,,2,2,2,,1.759386224,12.72751186,13.68767596,3.938363278,67.88706268,,0.094086298,2.176652118,2.42855056,0.322884513,94.97782651,,0,4.052354202,8.409166635,0,87.53847916,,1.853472522,18.95651818,24.52539316,4.261247791,250.4033684,2,4,2,,
3B8478E1DC,4,,,4,4,4,,0.039640112,98.64273213,0.402281461,0.507481688,0.407864607,,4.14E-05,99.98216204,0.002041267,0.005390486,0.010364764,,0,100,0,0,0,,0.03968156,298.6248942,0.404322728,0.512872174,0.418229371,4,1,4,,
695507C638,4,,,4,4,4,,4.175651018,93.04374963,1.377528274,0.126305112,1.276765964,,0.110552896,99.86596116,0.008014867,0.000363196,0.01510788,,0,100,0,0,0,,4.286203914,292.9097108,1.385543141,0.126668308,1.291873844,4,1,4,,
FA228FC0CF,2,,,2,2,2,,0.450015505,0.396058234,0.527394318,0.147947041,98.4785849,,0.002051521,0.00814451,0.001319944,0.001443123,99.9870409,,0,0,0,0,100,,0.452067027,0.404202744,0.528714262,0.149390165,298.4656258,2,4,2,,
6C946CC20B,2,,,2,2,2,,1.337281199,1.189635658,1.824353227,2.746393191,92.90233672,,0.088345236,0.034689376,0.082196423,0.407266102,99.38750286,,0,0,0,0,100,,1.425626435,1.224325034,1.90654965,3.153659293,292.2898396,2,4,2,,
958E1D13DE,3,,,3,3,3,,90.94888887,0.570011827,3.889874107,4.553134499,0.038090694,,99.58865704,0.016512627,0.226166551,0.168650129,1.37E-05,,82.71424825,0,4.54101227,12.74473948,0,,273.2517942,0.586524455,8.657052928,17.46652411,0.038104346,3,0,3,,
88DE9A0DA4,3,,,3,3,3,,97.79017213,0.184870073,0.258589977,1.751453872,0.014913948,,99.97372916,0.005533729,0.000505943,0.020222204,8.96E-06,,100,0,0,0,0,,297.7639013,0.190403802,0.25909592,1.771676075,0.014922908,3,0,3,,
538CFE6771,0,,,0,0,0,,33.1002295,11.79832011,46.88228258,0.805787679,7.413380135,,15.30809145,19.6090554,64.82830727,0.023058885,0.231486998,,21.30608724,21.05338507,48.95719466,0,8.683333019,,69.71440819,52.46076058,160.6677845,0.828846563,16.32820015,0,2,0,,
4318710884,0,,,0,0,0,,0.04158306,0.133751928,99.58886025,0.204484532,0.03132023,,0.000330866,0.000925385,99.99662987,0.00200626,0.000107614,,0,0,100,0,0,,0.041913926,0.134677314,299.5854901,0.206490793,0.031427843,0,2,0,,
01693B60FE,1,,,1,1,1,,0.274972272,0.335934965,1.439504541,97.91423444,0.03535378,,0.003506116,0.003659807,0.088714875,99.90361051,0.000508687,,0,0,12.64061842,87.35938158,0,,0.278478388,0.339594772,14.16883784,285.1772265,0.035862467,1,3,1,,
9B563E666C,0,,,0,0,0,,4.249952552,0.322079233,68.91730859,26.46731288,0.043346746,,0.153260021,0.014040229,98.07355407,1.758633906,0.000511771,,4.118226149,0,61.46715841,34.41461544,0,,8.521438722,0.336119463,228.4580211,62.64056223,0.043858517,0,2,0,,
7C3A14C530,1,,,1,1,1,,0.194748277,0.500927485,10.1973187,89.01663124,0.090374297,,0.006040192,0.045159738,3.45910631,96.48688262,0.002811141,,0,0,12.54389862,87.45610138,0,,0.200788469,0.546087223,26.20032364,272.9596152,0.093185438,1,3,1,,
43A15DDE89,4,,,4,4,4,,19.44453209,68.86412308,1.806444679,2.719155246,7.165744901,,30.79793071,59.30195354,0.034137239,4.797473851,5.068504659,,8.631379658,39.40013529,8.365372437,4.991666381,38.61144623,,58.87384246,167.5662119,10.20595436,12.50829548,50.84569579,4,1,4,,
8C3961969E,1,,,1,1,1,,6.15109158,16.81623073,12.98983255,60.85354295,3.189302195,,0.820104274,1.847133167,0.796735048,94.64796276,1.888064749,,8.348679542,17.2112648,21.5697376,52.87031806,0,,15.3198754,35.87462869,35.3563052,208.3718238,5.077366944,1,3,1,,
6E9F7168A6,3,,,3,3,3,,98.09192135,0.007430397,1.017259504,0.872855611,0.010533142,,99.96596703,0.000187756,0.019959615,0.013831491,5.41E-05,,100,0,0,0,0,,298.0578884,0.007618153,1.037219118,0.886687102,0.010587251,3,0,3,,
0A658E0936,4,,,4,4,4,,0.937239032,86.95814993,6.605550153,2.623775218,2.87528567,,0.002623555,98.97494581,0.198983028,0.1439619,0.679485711,,0,100,0,0,0,,0.939862587,285.9330957,6.804533181,2.767737119,3.554771381,4,1,4,,
4C01D73073,4,,,4,4,4,,0.851101272,98.19966248,0.353902653,0.093294101,0.502039489,,0.001765644,99.99617807,0.000179155,0.000112011,0.001765114,,0,100,0,0,0,,0.852866917,298.1958406,0.354081808,0.093406112,0.503804604,4,1,4,,
657F18C6AE,4,,,4,4,4,,0.888554157,96.69979179,1.635236337,0.580751118,0.195666593,,0.00141309,99.98607838,0.00916775,0.00199564,0.001345138,,0,100,0,0,0,,0.889967247,296.6858702,1.644404087,0.582746758,0.197011731,4,1,4,,
27CF23AB3C,1,,,0,1,1,,0.467062459,0.831562808,47.108276,51.1635684,0.429530332,,0.018562099,0.024235038,25.97998703,73.96672165,0.010494183,,0,8.33899424,39.96334085,51.69766491,0,,0.485624559,9.194792086,113.0516039,176.827955,0.440024515,1,3,1,,
BE73FDE831,4,,,4,4,4,,0.18269984,90.55710577,7.17625626,1.341854551,0.742083583,,0.000859212,99.29177349,0.690096798,0.008799682,0.008470813,,0,95.75004937,4.249950626,0,0,,0.183559053,285.5989286,12.11630368,1.350654233,0.750554396,4,1,4,,
153F77E255,2,,,2,2,2,,1.351254964,1.107902542,1.581266085,1.111690791,94.84788562,,0.00920709,0.051021866,0.007884495,0.030289328,99.90159722,,0,4.300644274,0,0,95.69935573,,1.360462054,5.459568682,1.589150581,1.141980119,290.4488386,2,4,2,,
F9F8F01AD0,2,,,2,2,2,,1.312877792,4.312007504,2.294199393,1.001838032,91.07907728,,0.029390873,1.074940379,0.027727997,0.022402212,98.84553854,,0,0,0,0,100,,1.342268665,5.386947883,2.32192739,1.024240244,289.9246158,2,4,2,,
